ALPHA,K,ALBEDO,MAXINTCPTN,SLA,SLA_RATIO,FRACBB0,FRACBB1,TBB,RHOMIN,RHOMAX,TRHO,COEFFCOND,BLCOND,MAXCOND,MAXAGE,RAGE,NAGE,GROWTHTMIN,GROWTHTMAX,GROWTHTOPT,GROWTHSTART,MINDAYLENGTH,OMEGA_CTEM,RES0CTEM,EPSILON_CTEM,KAPPA,MIN_R0CTEM,MAX_S0CTEM,CN_LEAVES,CN_LITTER,CN_FINE_ROOTS,CN_LIVE_WOODS,CN_DEAD_WOODS,LEAVES_FINERTTOVER,DBHDCMAX,DBHDCMIN,SAP_A,SAP_B,HMAX,DMAX,CRA,CRB,CRC,MINPAREST,R,NSE,MAE
0.064870386,0.441359187,0.085727417,0.184555054,72.89428055,1.383577325,0.453163082,0.54422708,10.09624496,0.403793177,0.340713559,3.897685516,0.097013146,0.045879331,0.027409723,207.7975333,0.838034956,3.98143737,1.032529823,34.10460001,13.07858135,354.3172002,12.65315814,0.518856989,0.249069932,8.138644531,1.282970202,0.04424579,0.577730652,49.35415145,131.2099126,36.81894514,44.5322686,526.4584128,0.332591423,0.208826833,0.119906912,0.221575324,1.481016483,53.24775719,130.036436,65.14170595,0.096601595,5.962193758,0.922100426,-0.122008953,-15.52037381,1.330438356
0.070125622,0.53035432,0.12438065,0.125842044,111.8777491,1.976879053,0.505687192,0.436219086,10.02964561,0.346435566,0.431190902,4.072325973,0.151497051,0.04854103,0.103907112,164.5619795,1.290943048,4.062262284,0.981980458,34.29441331,18.92356879,172.9458988,13.54235428,0.536660705,0.243087093,3.862214094,0.955392032,0.026296495,0.510980377,58.96747246,85.99861126,54.09719683,51.38648542,200.9144052,0.321346519,0.21242145,0.199066617,5.820968554,1.531986951,49.46101247,131.2426896,63.63426291,0.032158522,5.399486573,4.695503058,0.812233406,0.577011588,1.241369863
0.069425068,0.586909716,0.096096065,0.007783192,96.45673314,1.908850119,0.491111054,0.400543808,9.992150278,0.327518802,0.441367047,4.027865669,0.134165744,0.109003994,0.042661015,217.6022587,0.515190615,4.017133191,0.695436494,34.10711023,18.77924949,706.1518363,10.88011725,0.327757488,0.217375058,6.511888407,1.307381536,0.149413904,0.484992168,37.76633506,63.92026273,45.60849559,47.76058412,879.3790751,0.286497932,0.285751782,0.135216298,2.851171582,1.51920119,42.27868176,183.8742498,64.33798245,0.060434174,4.369366926,3.682128396,0.760395723,0.574509395,1.025022831
0.06750367,0.480241601,0.096733171,0.220126969,42.20398374,2.343082108,0.234290096,0.41519171,10.02857629,0.382477432,0.481336775,4.005242157,0.022035658,0.002604576,0.041073723,166.7665528,0.594454012,4.014084746,0.294288715,34.74783149,20.65080922,532.109008,11.23184513,0.528606213,0.230713776,4.823144146,1.352856027,0.114035869,0.484545772,50.84148717,131.6497253,51.93401737,36.7010312,229.9085888,0.341273098,0.204769133,0.078532969,1.016842128,1.434370995,49.8591836,181.161214,70.38955215,0.021211727,5.301934218,5.99860807,0.833851976,0.678064995,0.767388128
0.068547191,0.549100854,0.108509891,0.040132152,109.0529957,1.431224289,0.165463147,0.139488497,9.98650541,0.421522383,0.395683438,4.033617199,0.031584427,0.136850383,0.114986599,211.3976003,0.927084554,4.005638937,1.215015391,36.47715354,16.19086283,335.6258062,11.42821057,0.538563363,0.238642545,4.957942649,1.727170087,0.029575212,0.585085082,48.13071971,157.9286424,40.52396233,51.83693791,286.5640489,0.163944412,0.274607294,0.143922886,3.901504397,1.480669388,44.10002409,172.3622316,50.44338656,0.043911966,6.171466019,4.729956534,0.86720129,0.458586275,1.845543379
0.068128517,0.544254192,0.079906988,0.062126125,110.2049682,1.998524853,0.19606395,0.100899963,9.986421502,0.494833058,0.525416127,4.021490904,0.08144757,0.097085766,0.056739643,201.5776284,1.240329884,3.982063912,0.673738596,34.72041095,18.96308931,108.3777794,13.58590757,0.362590581,0.235916106,5.978957887,2.389320041,0.132308736,0.582412778,46.201722,106.4370408,41.82860637,53.90718579,581.846591,0.147500302,0.15271646,0.131164184,6.788207204,1.517678332,52.58272448,133.9610492,56.8026854,0.125161605,4.672575806,4.432300276,0.81936212,0.654501089,0.762410959
0.07338331,0.649950846,0.08676715,0.180221257,77.9278622,2.213738348,0.617383252,0.096970366,10.06155752,0.291237658,0.436005161,4.006432823,0.015354356,0.013601469,0.072070428,208.1732378,0.424004541,4.020759216,1.302867703,37.92182218,18.80852572,327.5023384,11.52923359,0.375039792,0.223089235,3.918108092,0.920628123,0.116798191,0.678304485,64.58438025,133.1303958,40.78887318,40.54496196,296.0024509,0.25095552,0.252625831,0.024765864,5.752866647,1.369568798,77.30810857,149.7628993,57.08833168,0.053084161,4.969136745,5.574466737,0.852755434,0.394474893,2.335634703
0.064232197,0.516079998,0.09065244,0.0995572,107.4493793,1.850013871,0.694011801,0.317582988,10.05692534,0.369927333,0.421486897,4.006089798,0.117612015,0.099885606,0.095433352,202.5697169,0.178695542,3.966540326,1.58969768,32.70149517,16.50449614,724.3013643,11.7743821,0.863436083,0.223604458,4.347806507,2.251592282,0.173912775,0.610087619,43.2951518,127.8111498,41.80671793,42.92854374,855.2886924,0.288110495,0.247801273,0.094282806,3.661821753,1.466460303,43.51450993,182.3270568,37.65678716,0.062900504,6.12626903,7.220024771,0.669590915,-1.02947369,0.929917808
0.070359848,0.649712057,0.101385329,0.242083743,106.4719235,1.434080164,0.301850057,0.202289958,10.04321514,0.388823945,0.377248628,4.01701744,0.039691911,0.002583021,0.094696373,199.8525582,0.769768333,3.955267245,0.585082712,37.66622459,18.07669581,497.9707354,12.13410657,0.293320604,0.216605598,6.569324371,0.766899345,0.088570713,0.638707056,72.73663359,101.2908458,45.56622445,57.98566592,406.1766775,0.243353499,0.016057783,0.093071761,1.696505185,1.414113701,56.32589446,161.1769503,50.88224886,0.100027282,4.856152321,6.168207178,0.699115157,-0.48308934,0.78290411
0.060171224,0.45425095,0.101560682,0.075857356,99.35534073,2.071369102,0.05439465,0.542271843,10.01591224,0.466672192,0.452049828,3.987407591,0.106962245,0.015102413,0.053670946,211.8753582,0.708827779,4.08908959,0.668590454,35.31862198,16.36772353,454.6533848,11.74929982,0.198758478,0.315669755,5.458377165,0.844082402,0.094623845,0.50192308,64.79185212,141.992542,54.07794404,43.03299134,647.399686,0.034281081,0.180477707,0.223119342,4.266185222,1.448457826,52.12864772,169.5282004,75.80428993,0.108081646,4.881044955,6.787251858,0.856066447,0.622790795,1.219013699
0.067640885,0.469029734,0.101196128,0.096381173,72.07166409,1.955710655,0.296822456,0.081238098,10.07699168,0.386186867,0.524394182,4.00279241,0.086431494,0.129813318,0.060134319,200.6897295,1.290805604,4.006308921,2.091001742,32.24727055,12.88203925,54.71679411,12.46584939,0.658761883,0.289839006,6.885509677,1.632376807,0.146896471,0.631172879,80.91948267,144.310437,35.83309061,45.03603099,809.0218251,0.389194804,0.093845387,0.300402864,2.326766634,1.412437505,55.38788537,131.6831204,47.25651517,0.012941943,5.659095055,3.02382854,0.794406105,0.61798666,0.770127854
0.067540182,0.468911127,0.117971814,0.194999893,66.27631844,1.978423687,0.53998235,0.241568286,9.967944096,0.435553456,0.443118647,4.001005224,0.104078484,0.006357339,0.070424,164.0852088,0.391966304,3.95007543,1.031362603,32.91574932,16.89623699,344.4270173,12.69579965,0.370240015,0.185276273,2.765934782,1.56123118,0.178072405,0.493438688,39.2194704,60.30967978,64.27393429,50.11750453,677.6499882,0.211708347,0.316205197,0.129183618,7.093936081,1.411653466,77.68997257,133.3288247,66.3283084,0.093892646,5.92030111,2.378590461,0.854527425,0.654434308,1.034776256
0.0729579,0.522174957,0.092417979,0.123750545,82.54626628,1.863246213,0.1040848,0.191412754,9.865430274,0.472587489,0.37950236,3.996041895,0.085517277,0.021098342,0.037832563,232.9411197,0.513886756,3.929209758,1.233308037,32.27158616,11.37759602,3.294730907,12.25833725,0.466996712,0.250719615,6.510102013,1.11859709,0.156500097,0.600559099,73.37067318,160.1570914,49.66950138,49.55027681,591.1468418,0.492319085,0.329701655,0.191788753,1.827003193,1.560833157,46.39885103,143.3275581,62.16425926,0.065415762,6.900814345,7.069107006,0.733368469,0.526559061,1.021789954
0.07125532,0.588212583,0.099595585,0.159638898,70.55963195,1.688291753,0.200012485,0.312091991,10.00010845,0.402675862,0.479948122,3.963673893,0.055685854,0.052443506,0.039127154,201.4042296,0.806883308,3.947087315,0.931954768,31.78254441,16.6671267,297.7852488,13.41793194,0.600849933,0.216935328,7.778116757,1.14782758,0.085477756,0.50873055,73.37308933,79.59081595,67.19427433,61.85609259,682.6505731,0.032445583,0.134874864,0.098323892,4.825124557,1.540951354,33.33567491,161.6417701,57.97854697,0.094624567,4.742290196,5.062164007,0.779676879,0.603486276,0.697753425
0.070875422,0.538744713,0.072134746,0.152608736,71.17692043,2.163316649,0.340754013,0.377180795,9.966449651,0.506354058,0.436310365,3.957079574,0.028475453,0.071063834,0.012419059,183.9362089,1.078408521,3.976952171,0.477485126,32.20117784,20.26556272,549.7691835,11.5203629,0.43415919,0.163313671,4.593357754,1.267775447,0.109533542,0.601621216,64.76516555,116.6712855,53.56727181,60.79401552,915.2298062,0.087675792,0.258398136,0.199546351,0.018483967,1.383324677,55.95897904,153.2346194,36.7429703,0.074172699,6.047167385,5.731477272,-0.498576797,-16.24590388,1.524374429
0.070577388,0.582835388,0.102725946,0.255652111,96.62243162,2.327696328,0.23787583,0.067689688,10.06894684,0.462909906,0.412203928,4.073574277,0.013082256,0.121088275,0.016199348,201.5510658,1.018182638,4.066199392,0.290846492,33.46755204,16.44056716,396.9385686,13.02580862,0.604953419,0.144871538,7.779600993,2.252650742,0.021644052,0.555465346,42.35683593,98.12549655,59.60108657,48.43027517,458.3956759,0.175936134,0.29843831,0.019971862,6.057935722,1.213968558,57.28118989,176.8010931,67.14573981,0.068721681,4.912253514,1.966142342,0.877223146,0.443133174,1.928219178
0.07026771,0.584594713,0.074691221,0.0362529,109.9192337,2.018072842,0.501770635,0.061554276,10.05319909,0.483858964,0.324192135,3.877253417,0.049158481,0.063843845,0.077788349,187.1665171,1.669817259,4.022428488,0.814451862,37.41045987,21.30664078,430.2699282,12.02189203,0.492208664,0.231236244,3.344723209,1.065087129,0.118797314,0.525345251,53.07268131,137.9425338,60.48898098,53.96835654,597.8224124,0.189777505,0.278319222,0.136234556,3.271826159,1.408257803,39.78073426,165.772029,46.28544277,0.056965031,5.935794401,7.655544857,0.861818601,0.500977739,1.606721461
0.069160864,0.576123058,0.10228074,0.173000089,120.5497409,1.638959434,0.01517986,0.346817763,10.06513511,0.34051761,0.391325515,3.942270926,0.015303079,0.095623222,0.024243067,228.0665717,1.299545796,3.978278789,0.849755786,36.64064475,19.88902604,326.7332989,11.99629086,0.515437122,0.213399521,7.623231769,1.354220486,0.038688517,0.666983238,60.00464771,116.1114123,56.39563241,47.23413037,484.6617139,0.464525626,0.078671519,0.14536502,1.774892516,1.724467731,41.11208285,156.0900245,58.41501695,0.08530327,6.541906177,3.692411534,0.860182051,0.633033014,0.974684932
0.065651459,0.596348769,0.104355951,0.185494841,108.189597,2.111454204,0.055982581,0.437179301,9.973897324,0.378599294,0.317791145,3.887467404,0.120744795,0.008779759,0.008933742,188.5457566,0.888403958,3.930738004,1.596154597,32.66355652,19.59893761,651.2891885,13.10374687,0.523922779,0.198798813,5.557977669,1.537017899,0.044472225,0.488778179,71.41278756,73.28784122,44.36588334,35.26471171,701.227704,0.376404182,0.042166401,0.199653589,2.903077904,1.585603541,59.01982375,158.9730411,49.40853598,0.052102122,5.398279369,5.976320464,0.823941278,0.626944511,1.07139726
0.071648195,0.536774988,0.100500043,0.092319456,52.4831425,2.385813532,0.42186548,0.522309564,9.944404168,0.425230609,0.321658855,4.03883666,0.116182096,0.046745408,0.044377488,198.3924839,1.13087002,3.988276641,0.538644169,34.64233872,19.03172285,351.7367599,11.41221842,0.328744287,0.248024424,4.386058561,1.703698143,0.155248061,0.494670621,59.71395074,166.8557052,61.97112772,53.90474414,280.2481949,0.302428535,0.09991058,0.119310318,4.504822006,1.658404574,39.66857129,181.3090066,42.27769634,0.054875369,4.960270751,5.061920039,-0.127493115,-1.197462874,1.557059361
0.069203028,0.55178915,0.119149467,0.108305184,92.32435388,1.618805185,0.096322683,0.04689735,10.01360036,0.411475091,0.371476515,4.086257031,0.050041389,0.02024231,0.010417781,207.7151228,1.055531114,4.012565584,1.773379288,35.77275003,17.71242156,285.0143507,11.80776079,0.278462428,0.296942609,5.933728721,1.954390033,0.1162975,0.550489317,55.75270019,150.0203293,32.84211134,44.95409663,787.6238306,0.417954706,0.192286034,0.113064488,2.326283337,1.613977589,53.12605752,133.6912476,50.60222724,0.033979985,5.029091343,2.523212996,0.865925639,0.46563037,1.9176621
0.06077101,0.48384722,0.071021934,0.130743192,102.5415445,1.813790597,0.302806853,0.010028278,10.08049728,0.392097868,0.432326985,3.960508835,0.062230342,0.02233379,0.016724439,223.7589735,0.880549739,3.98256507,0.03933788,38.41763037,17.89921578,517.9041986,11.8983757,0.499538995,0.214852855,5.96921014,1.186714502,0.07695548,0.398647426,51.49655021,98.85782376,27.34741654,49.50242301,626.1736879,0.398396924,0.195339957,0.125990053,2.361443902,1.243580299,57.75999275,139.4880339,49.12019251,0.073872412,5.991604289,6.468808689,0.869426502,0.733424663,0.844383562
0.068555339,0.537129241,0.08718425,0.150217541,100.9092449,1.579720526,0.343240167,0.123684091,10.09452328,0.441369588,0.406974936,3.942823985,0.077692163,0.083877267,0.074659443,201.1663727,0.421536359,3.947063243,1.985595634,34.44823466,17.89824192,126.8651959,13.67654055,0.465421185,0.290261906,3.910587927,1.811635987,0.173104986,0.48438393,74.71778692,42.20385818,31.08222224,53.27323814,919.5498723,0.198435841,0.257690176,0.209499592,0.295420688,1.347331619,42.89271919,173.4746438,58.28874879,0.067721491,6.653609263,4.73055038,NA,NA,NA
0.072058581,0.445975163,0.114580231,0.204624718,72.02288383,1.969085585,0.37518605,0.172875543,10.02925572,0.327048424,0.389658243,4.059892901,0.09542728,0.058514741,0.053743063,196.4586424,0.040895691,4.060525789,1.054314526,35.0048954,14.56843754,440.9039816,10.32126459,0.476871128,0.256630629,3.58774586,0.841674887,0.096393504,0.626864457,66.35244434,135.4581609,64.23373193,53.3923122,328.2428019,0.307499708,0.235019807,0.083278297,0.411261479,1.590153366,71.28797835,157.4073989,52.95502833,0.063403108,5.087955838,6.595470739,-0.399781787,-7.976167605,1.574931507
0.066008186,0.519343861,0.093161291,0.270488864,120.0980954,1.637343464,0.134554603,0.093602296,9.990343047,0.417027858,0.31973073,3.921761604,0.11856442,0.004539122,0.028884943,174.8219668,1.197007226,4.074413827,0.704369097,33.73838429,19.98269002,134.0601692,11.07394836,0.521764856,0.164865547,4.626330052,1.678817626,0.113498941,0.524921007,49.93917157,103.9268673,38.11880966,42.52005491,455.2172097,0.033448965,0.209985347,0.081617777,3.646615856,1.773374954,39.08944746,170.6227991,56.43720298,0.119556623,5.301740578,3.698501572,0.841565346,0.587788499,1.396511416
0.064534057,0.567510983,0.08757941,0.248521238,74.94268982,2.322706076,0.444899545,0.115921619,10.06598897,0.447573743,0.372503927,4.029546662,0.040838109,0.007282121,0.03518278,177.889806,1.287707965,3.99101776,0.043918621,35.50804471,15.88570284,480.209922,12.7242419,0.66743158,0.18898899,5.323613109,1.838603279,0.178805733,0.613808837,72.33336835,79.73014559,59.09146413,52.31412738,861.7000237,0.275313409,0.174229281,0.176920876,0.800950712,1.399656092,62.2241911,165.5517298,47.03208961,0.113939533,5.34159447,4.496901977,0.885169942,0.774574522,0.534739726
0.068495579,0.532180586,0.056281466,0.188672286,78.28505099,1.999966696,0.483760595,0.377435733,10.05649689,0.418478548,0.385737903,3.964764571,0.030321388,0.041524007,0.003431855,219.3926777,0.732269722,3.930447913,1.31503712,36.42292699,15.87878375,491.0512304,13.45907039,0.706899914,0.282288031,6.795845867,1.833455299,0.069523625,0.624300669,72.54396031,84.52106873,50.78075985,42.41522186,677.4091462,0.291269457,0.118267783,0.228988563,3.539397876,1.453454423,30.95251906,141.3434903,49.43262867,0.06883925,6.100859108,3.755965726,0.877015918,0.343875944,2.516438356
0.068475623,0.541178534,0.091045386,0.126455985,96.10978956,1.789807473,0.444553069,0.407590907,9.98333629,0.411742925,0.501057974,3.957212644,0.012989566,0.125012078,0.023985043,139.2672522,1.133206819,4.011094025,1.737100334,34.15540492,21.96066442,413.9776637,12.02049498,0.42562154,0.093914987,3.341994778,1.892320422,0.110420385,0.30993253,69.79513182,161.6892056,22.07507446,52.15477224,657.7550867,0.185756549,0.247280426,0.190798736,2.208799923,1.44963497,54.01633336,135.7138721,50.08610214,0.066612565,5.00074234,4.773933516,0.821563799,0.534047347,1.565123288
0.063028975,0.540408084,0.088158811,0.143544649,73.75680046,1.995103348,0.216235792,0.260995566,10.08187326,0.359710947,0.449088546,3.94112377,0.050083907,0.003016594,0.038175553,209.9845746,1.558315671,3.924667061,2.488541717,33.23158957,17.40393006,352.2171232,10.94151901,0.719774666,0.127064187,3.772757885,1.351803942,0.055428683,0.710706551,59.41830297,137.3854485,44.82710137,61.14669337,604.2479768,0.296223119,0.312348032,0.180657048,3.323321839,1.31372047,50.91535938,148.2966945,58.74910786,0.116206693,4.911275997,0.728028552,0.841521232,0.625183955,1.046246575
0.06695551,0.49938787,0.097588875,0.160217827,65.53976726,1.981603417,0.254193446,0.15328422,10.01515878,0.40302477,0.475146174,4.047219773,0.128663522,0.02640952,0.033991254,205.6246342,1.267072665,3.966390316,0.718287859,32.20461676,15.78141577,203.069647,11.72425749,0.411869883,0.295898968,3.202737498,2.227119985,0.063316482,0.564662765,51.60580874,111.6320933,50.39133853,52.14447276,414.0094734,0.340389837,0.198288744,0.147755701,5.131474879,1.327852467,75.94459282,160.6522679,60.58308414,0.073164302,5.497150123,3.524815818,0.82932137,0.612000064,1.10943379
0.070820838,0.443361731,0.095589364,0.124275461,86.89643597,1.969351118,0.465758343,0.185366728,9.985131754,0.314580353,0.52389264,3.988256035,0.072051673,0.022441925,0.084128636,233.0209581,0.741223494,4.008681615,0.738439296,30.11109325,16.03982813,504.8207707,11.87002335,0.446259421,0.234218719,5.683664811,1.197336209,0.026091348,0.468119956,27.23504062,99.39363837,42.12113129,50.38942691,389.2792536,0.435595733,0.134483911,0.151960639,0.244752214,1.702669772,61.64983335,122.4799609,62.15280588,0.061406361,6.434701963,4.314373727,0.704503412,-3.208185598,0.934374429
0.067133088,0.555427897,0.074727985,0.178405542,84.10052953,2.097766489,0.076790552,0.253995471,9.898811241,0.490152049,0.432411808,3.983122485,0.078758823,0.054961042,0.094262589,187.6273807,0.815400132,4.016872422,0.134025009,31.66713348,20.58483485,477.6728344,12.06837451,0.311996286,0.254513779,4.154700606,0.787758022,0.09487269,0.595718415,34.1175002,128.2820092,33.33003661,66.06318181,574.2365228,0.32818285,0.190298011,0.113383975,3.194905029,1.398725678,72.58621707,164.1176591,49.07392578,0.012337416,4.886997196,6.359091252,0.878870689,0.630082882,1.267625571
0.065495912,0.621661606,0.098204544,0.234383328,119.4709206,2.090713205,0.475326201,0.179551086,10.09028829,0.495272858,0.466029955,3.932072156,0.044052462,0.114122308,0.025123097,191.1732932,0.835522566,3.933430697,2.690077177,38.23873719,16.0320068,529.2607219,10.41396772,0.345497438,0.232521967,9.290842647,1.284867094,0.16884345,0.545974961,83.81215842,65.98331604,48.74342509,60.55831616,815.1875365,0.14528457,0.246484364,0.013397081,3.756925732,1.499306305,77.61730515,177.6598332,59.07335934,0.028925524,4.763218813,6.048423266,0.865565207,0.420383523,1.966018265
0.066069702,0.562708582,0.091578163,0.132577229,135.7021166,2.062379339,0.16579192,0.233693031,9.888402828,0.4290248,0.406590731,4.096289613,0.089004475,0.056292486,0.092639022,164.6909104,1.416343409,4.020570175,2.612889803,37.43179623,11.70312133,263.1698421,12.09570401,0.559628327,0.157324674,6.145874027,1.204885303,0.005512299,0.673026621,71.23073239,97.95757436,37.68563277,48.4912231,715.0302834,0.151307014,0.188226449,0.135166256,2.00489461,1.396702303,48.36719805,137.9474353,42.50362156,0.079543181,4.611041556,0.916973194,0.796491444,0.611419689,0.917187215
0.063902068,0.53925052,0.120146458,0.17663026,120.5307048,2.398436493,0.327108993,0.020273385,9.884838243,0.311605857,0.388580213,3.956095519,0.033696291,0.017794271,0.026172113,189.5514597,1.684901769,3.983985576,0.739576022,31.70455019,19.08912195,587.7204062,11.68172511,0.104710197,0.242854812,7.044038923,1.410003356,0.01006499,0.535095496,57.3626266,121.0144373,47.20090445,37.15227343,504.924106,0.141175419,0.225972781,0.068040115,3.0658102,1.420054187,54.79373266,171.5938216,67.39679625,0.083934423,6.056860447,7.093180893,0.862651405,0.530321687,1.72509589
0.061891883,0.353010093,0.097253711,0.160988384,82.74625394,2.149087046,0.425376819,0.081669821,9.920417801,0.354223676,0.504634861,4.053705404,0.120056583,0.061321242,0.03551762,198.8577168,0.823844879,4.072112903,0.076096716,36.63287117,19.69663406,699.8924419,12.61723194,0.074468031,0.195363543,7.367888422,1.943543454,0.117192671,0.460908579,82.18393893,128.9632577,45.52864928,66.45681641,457.5277201,0.061227158,0.202620604,0.118053888,4.529727179,1.427192868,51.83948182,152.8881539,56.98349342,0.023707797,4.357722867,7.787359046,0.857148328,0.690915908,0.940803653
0.06657965,0.563860294,0.049267143,0.079272894,62.25045305,1.678166587,0.118574165,0.07836087,9.959634926,0.389960752,0.448045652,4.064419315,0.018468847,0.044745414,0.023649973,229.5200838,1.608834092,3.937404695,2.083035462,34.79071622,16.76037047,549.487566,13.30939473,0.392653875,0.312854503,7.479288067,2.26145863,0.178739494,0.633292218,65.5766713,94.93274869,36.32002578,58.94036092,359.7912019,0.181067442,0.276758474,0.176764012,4.068801764,1.578944333,25.65182496,161.035219,72.10011292,0.086268832,6.026649544,5.574347539,0.845724722,0.40551148,2.124063927
0.068601763,0.546805198,0.079368709,0.122835746,131.1249146,2.011944037,0.615984176,0.389458654,10.05868544,0.3866278,0.43689658,3.897687884,0.041276805,0.033528787,0.061489039,192.8487808,0.593688095,3.984833541,2.334377475,35.52914728,17.06814081,592.9483733,12.32027123,0.775678826,0.248563743,4.852428129,1.740236125,0.141546988,0.374758769,69.49338024,119.6255663,50.09387351,39.7306091,292.01517,0.368423223,0.115292719,0.240509813,7.323850992,1.604960527,68.05662162,177.2202192,60.03601887,0.114419834,5.049689484,6.556543999,0.856752284,0.410371231,2.12947032
0.069326734,0.605101875,0.082301448,0.164204764,103.7512974,1.567747881,0.568734569,0.524608913,9.984391805,0.43383276,0.473113191,4.048989832,0.01877258,0.065111935,0.076612059,195.9363704,0.924511317,4.080850198,1.04227082,35.24067021,19.42241563,442.0550706,12.29715619,0.606127992,0.235428777,4.162005671,1.149958947,0.111293072,0.532038689,62.73625351,157.0591573,40.81215712,50.30140339,360.8828472,0.121452923,0.324688127,0.170398129,0.178998918,1.614001364,58.39365033,153.9974014,40.53844418,0.044501258,5.839758282,3.207058669,NA,NA,NA
0.063869468,0.476010314,0.100968973,0.192125641,81.68028861,2.445481355,0.369397709,0.270962234,10.03639995,0.368274883,0.422526336,4.07074035,0.067996554,0.089618819,0.045076878,186.0354944,0.539183513,4.109551942,1.058033957,35.13520535,18.45643799,461.3662642,13.25912367,0.538874522,0.214594497,8.448112469,1.457801218,0.068493656,0.580107438,43.6657527,165.6539395,42.91812236,51.486127,317.2526498,0.404201218,0.308386101,0.133937189,2.216090464,1.516385367,34.97001917,189.4548093,62.76530544,0.08070346,6.761153065,2.917810975,0.832934813,0.679205396,0.873981735
0.063713657,0.510345424,0.095200748,0.02480169,116.5821439,2.006983457,0.036069608,0.031301849,9.980048541,0.413537649,0.420167952,4.057366273,0.157343919,0.100805433,0.032353923,225.8388096,0.869151362,4.083949569,1.046506517,36.29201468,20.9163565,308.8953732,11.878228,0.680037529,0.125049429,3.205779305,2.412253325,0.071030967,0.676357569,61.77883905,122.8989805,42.86267567,55.66699003,813.6670237,0.295056822,0.243883368,0.081110052,0.737299502,1.554505936,63.45796358,140.0205057,61.2628717,0.041734893,5.041795687,6.032887613,0.596817599,-3.086112521,0.948438356
0.066796893,0.46339351,0.075800331,0.235441233,124.1952611,1.726915698,0.641606766,0.027013351,10.03445887,0.485960279,0.404297529,4.080790359,0.041274372,0.044634594,0.073525004,204.0070928,1.057186396,4.017873627,1.944037122,33.84289255,18.64478101,222.1924959,10.98258089,0.269610148,0.204233821,5.168250845,0.806544707,0.064755664,0.578481477,49.14882709,122.1855465,51.13971403,64.86871529,179.5126404,0.159200621,0.26551332,0.191843484,2.155871273,1.556076725,69.19300502,161.1790857,46.77241379,0.046404148,5.514725635,4.438429553,0.859352757,0.536606943,1.451159817
0.067664265,0.516440934,0.107151534,0.096255586,138.9329912,2.067502387,0.18717457,0.173590863,9.938401268,0.410457223,0.394031618,3.963954821,0.09082961,0.13864905,0.034022261,201.9935372,0.445383491,3.930807555,1.47336943,34.11263416,18.0812365,373.4474389,10.01307507,0.857818787,0.142750782,3.612897542,2.281223566,0.088775757,0.533637088,83.01295172,179.0109765,49.91892742,49.15422874,606.1951048,0.156694474,0.299418369,0.094343925,5.456349145,1.497113588,45.0398845,171.1609097,70.8329737,0.05392411,6.076607118,5.226247397,0.870190438,0.540849199,1.426219178
0.070765578,0.529130449,0.105277691,0.157751136,57.33702517,1.439170825,0.364912147,0.261994536,10.03833365,0.460090927,0.417210955,4.089584506,0.084804757,0.060422686,0.036562126,206.0797917,0.514408307,3.993189118,1.179308563,34.36398591,16.37490263,406.8424371,12.11539498,0.436240112,0.278583982,5.922909048,0.859775565,0.157162972,0.527128456,69.87211297,153.5154239,48.58175148,32.25887495,461.7141601,0.137495599,0.166614929,0.247637228,2.832411851,1.352218523,37.52483482,133.2162692,53.02157209,0.05877335,6.042719428,4.486746655,0.874733783,0.685577538,1.034164384
0.070210933,0.595128161,0.087568975,0.111004054,101.354781,1.6606399,0.344802874,0.237324726,10.00566772,0.407172894,0.460042669,3.980279254,0.098392178,0.092021893,0.018144987,207.5589598,0.879161048,4.079127454,1.299197836,36.42884908,17.79846286,46.62577853,12.77894407,0.481036066,0.164021699,8.041254292,2.343104462,0.076069514,0.442540877,72.53090898,166.6304186,47.52220683,44.69967932,414.7850485,0.404926145,0.217544432,0.087971184,4.675852853,1.48858119,46.76783069,194.8538851,59.36444797,0.064740659,5.19113152,3.456700673,0.851417358,0.470775661,1.852127854
0.072202314,0.46254945,0.08959214,0.280516098,119.8039234,2.247324997,0.39971594,0.568675236,9.959048788,0.349716144,0.36671555,3.941085589,0.039461333,0.12839422,0.022924309,207.719238,0.252184723,3.952793693,1.521295494,34.07704122,12.85808235,603.3866674,11.30055903,0.42704073,0.256327281,5.840822598,1.543743922,0.146086043,0.595170679,71.01972275,88.11467821,32.16258166,43.817284,595.7684112,0.209291309,0.190296554,0.173404024,4.835244667,1.32753782,63.83358637,161.2378615,45.56196748,0.028906772,5.436034979,2.677416208,0.818898445,0.631781541,0.982557078
0.067816612,0.653478729,0.074794701,0.042335329,108.3303558,1.778194095,0.553650504,0.11026347,10.00522559,0.438770508,0.363983775,3.921181629,0.031531373,0.005503054,0.092538634,224.0776189,1.150030489,3.982703768,0.233987154,31.30020933,20.82731092,313.6723907,12.20904743,0.558273785,0.214018975,4.887964598,1.479496788,0.15757711,0.484796235,53.57366681,111.2746903,18.36706844,39.68070716,832.6035729,0.201193454,0.210780762,0.220779739,2.297798603,1.613266214,51.59024246,163.5331513,63.14663374,0.070237935,6.398022176,5.818516894,0.851091668,0.475155509,2.221863014
